time,var_1_int,var_2_int,var_3_int,var_4_int,var_1_value,var_2_value,var_3_value,var_4_value
0.063426,0,6,9,15,--text-len 100000,--pattern-len 16,--alphabet 20,--mutation-rate 0.15
0.063332,0,6,9,20,--text-len 100000,--pattern-len 16,--alphabet 20,--mutation-rate 0.20
0.061916,0,6,9,25,--text-len 100000,--pattern-len 16,--alphabet 20,--mutation-rate 0.25
0.062537,0,6,9,30,--text-len 100000,--pattern-len 16,--alphabet 20,--mutation-rate 0.30
0.062371,0,6,9,35,--text-len 100000,--pattern-len 16,--alphabet 20,--mutation-rate 0.35
0.06175,0,6,9,40,--text-len 100000,--pattern-len 16,--alphabet 20,--mutation-rate 0.40
0.061645,0,6,9,45,--text-len 100000,--pattern-len 16,--alphabet 20,--mutation-rate 0.45
0.062625,0,6,9,50,--text-len 100000,--pattern-len 16,--alphabet 20,--mutation-rate 0.50
0.06331,0,6,12,0,--text-len 100000,--pattern-len 16,--alphabet 26,--mutation-rate 0.00
0.07829,0,6,12,5,--text-len 100000,--pattern-len 16,--alphabet 26,--mutation-rate 0.05
0.06377,0,6,12,10,--text-len 100000,--pattern-len 16,--alphabet 26,--mutation-rate 0.10
0.077176,0,6,12,15,--text-len 100000,--pattern-len 16,--alphabet 26,--mutation-rate 0.15
0.077338,0,6,12,20,--text-len 100000,--pattern-len 16,--alphabet 26,--mutation-rate 0.20
0.062193,0,6,12,25,--text-len 100000,--pattern-len 16,--alphabet 26,--mutation-rate 0.25
0.079675,0,6,12,30,--text-len 100000,--pattern-len 16,--alphabet 26,--mutation-rate 0.30
0.06335,0,6,12,35,--text-len 100000,--pattern-len 16,--alphabet 26,--mutation-rate 0.35
0.07779,0,6,12,40,--text-len 100000,--pattern-len 16,--alphabet 26,--mutation-rate 0.40
0.062951,0,6,12,45,--text-len 100000,--pattern-len 16,--alphabet 26,--mutation-rate 0.45
0.06248,0,6,12,50,--text-len 100000,--pattern-len 16,--alphabet 26,--mutation-rate 0.50
0.063046,0,6,15,0,--text-len 100000,--pattern-len 16,--alphabet 32,--mutation-rate 0.00
0.06246,0,6,15,5,--text-len 100000,--pattern-len 16,--alphabet 32,--mutation-rate 0.05
0.062825,0,6,15,10,--text-len 100000,--pattern-len 16,--alphabet 32,--mutation-rate 0.10
0.062654,0,6,15,15,--text-len 100000,--pattern-len 16,--alphabet 32,--mutation-rate 0.15
0.061843,0,6,15,20,--text-len 100000,--pattern-len 16,--alphabet 32,--mutation-rate 0.20
0.063232,0,6,15,25,--text-len 100000,--pattern-len 16,--alphabet 32,--mutation-rate 0.25
0.063741,0,6,15,30,--text-len 100000,--pattern-len 16,--alphabet 32,--mutation-rate 0.30
0.062759,0,6,15,35,--text-len 100000,--pattern-len 16,--alphabet 32,--mutation-rate 0.35
0.063647,0,6,15,40,--text-len 100000,--pattern-len 16,--alphabet 32,--mutation-rate 0.40
0.06215,0,6,15,45,--text-len 100000,--pattern-len 16,--alphabet 32,--mutation-rate 0.45
0.062087,0,6,15,50,--text-len 100000,--pattern-len 16,--alphabet 32,--mutation-rate 0.50
0.062097,0,6,18,0,--text-len 100000,--pattern-len 16,--alphabet 38,--mutation-rate 0.00
0.063791,0,6,18,5,--text-len 100000,--pattern-len 16,--alphabet 38,--mutation-rate 0.05
0.063622,0,6,18,10,--text-len 100000,--pattern-len 16,--alphabet 38,--mutation-rate 0.10
0.062242,0,6,18,15,--text-len 100000,--pattern-len 16,--alphabet 38,--mutation-rate 0.15
0.063458,0,6,18,20,--text-len 100000,--pattern-len 16,--alphabet 38,--mutation-rate 0.20
0.061546,0,6,18,25,--text-len 100000,--pattern-len 16,--alphabet 38,--mutation-rate 0.25
0.063263,0,6,18,30,--text-len 100000,--pattern-len 16,--alphabet 38,--mutation-rate 0.30
0.063611,0,6,18,35,--text-len 100000,--pattern-len 16,--alphabet 38,--mutation-rate 0.35
0.063018,0,6,18,40,--text-len 100000,--pattern-len 16,--alphabet 38,--mutation-rate 0.40
0.06276,0,6,18,45,--text-len 100000,--pattern-len 16,--alphabet 38,--mutation-rate 0.45
0.06175,0,6,18,50,--text-len 100000,--pattern-len 16,--alphabet 38,--mutation-rate 0.50
0.063006,0,6,21,0,--text-len 100000,--pattern-len 16,--alphabet 44,--mutation-rate 0.00
0.079683,0,6,21,5,--text-len 100000,--pattern-len 16,--alphabet 44,--mutation-rate 0.05
0.062607,0,6,21,10,--text-len 100000,--pattern-len 16,--alphabet 44,--mutation-rate 0.10
0.062704,0,6,21,15,--text-len 100000,--pattern-len 16,--alphabet 44,--mutation-rate 0.15
0.061671,0,6,21,20,--text-len 100000,--pattern-len 16,--alphabet 44,--mutation-rate 0.20
0.078852,0,6,21,25,--text-len 100000,--pattern-len 16,--alphabet 44,--mutation-rate 0.25
0.078511,0,6,21,30,--text-len 100000,--pattern-len 16,--alphabet 44,--mutation-rate 0.30
0.078305,0,6,21,35,--text-len 100000,--pattern-len 16,--alphabet 44,--mutation-rate 0.35
0.063003,0,6,21,40,--text-len 100000,--pattern-len 16,--alphabet 44,--mutation-rate 0.40
0.062653,0,6,21,45,--text-len 100000,--pattern-len 16,--alphabet 44,--mutation-rate 0.45
0.077636,0,6,21,50,--text-len 100000,--pattern-len 16,--alphabet 44,--mutation-rate 0.50
0.063175,0,6,24,0,--text-len 100000,--pattern-len 16,--alphabet 50,--mutation-rate 0.00
0.060801,0,6,24,5,--text-len 100000,--pattern-len 16,--alphabet 50,--mutation-rate 0.05
0.0615,0,6,24,10,--text-len 100000,--pattern-len 16,--alphabet 50,--mutation-rate 0.10
0.062945,0,6,24,15,--text-len 100000,--pattern-len 16,--alphabet 50,--mutation-rate 0.15
0.06253,0,6,24,20,--text-len 100000,--pattern-len 16,--alphabet 50,--mutation-rate 0.20
0.062358,0,6,24,25,--text-len 100000,--pattern-len 16,--alphabet 50,--mutation-rate 0.25
0.062636,0,6,24,30,--text-len 100000,--pattern-len 16,--alphabet 50,--mutation-rate 0.30
0.063067,0,6,24,35,--text-len 100000,--pattern-len 16,--alphabet 50,--mutation-rate 0.35
0.06281,0,6,24,40,--text-len 100000,--pattern-len 16,--alphabet 50,--mutation-rate 0.40
0.063507,0,6,24,45,--text-len 100000,--pattern-len 16,--alphabet 50,--mutation-rate 0.45
0.063894,0,6,24,50,--text-len 100000,--pattern-len 16,--alphabet 50,--mutation-rate 0.50
0.063495,0,6,27,0,--text-len 100000,--pattern-len 16,--alphabet 56,--mutation-rate 0.00
0.062369,0,6,27,5,--text-len 100000,--pattern-len 16,--alphabet 56,--mutation-rate 0.05
0.062404,0,6,27,10,--text-len 100000,--pattern-len 16,--alphabet 56,--mutation-rate 0.10
0.061261,0,6,27,15,--text-len 100000,--pattern-len 16,--alphabet 56,--mutation-rate 0.15
0.062592,0,6,27,20,--text-len 100000,--pattern-len 16,--alphabet 56,--mutation-rate 0.20
0.06228,0,6,27,25,--text-len 100000,--pattern-len 16,--alphabet 56,--mutation-rate 0.25
0.079017,0,6,27,30,--text-len 100000,--pattern-len 16,--alphabet 56,--mutation-rate 0.30
0.078425,0,6,27,35,--text-len 100000,--pattern-len 16,--alphabet 56,--mutation-rate 0.35
0.06216,0,6,27,40,--text-len 100000,--pattern-len 16,--alphabet 56,--mutation-rate 0.40
0.061714,0,6,27,45,--text-len 100000,--pattern-len 16,--alphabet 56,--mutation-rate 0.45
0.062525,0,6,27,50,--text-len 100000,--pattern-len 16,--alphabet 56,--mutation-rate 0.50
0.079815,0,6,30,0,--text-len 100000,--pattern-len 16,--alphabet 62,--mutation-rate 0.00
0.06219,0,6,30,5,--text-len 100000,--pattern-len 16,--alphabet 62,--mutation-rate 0.05
0.062776,0,6,30,10,--text-len 100000,--pattern-len 16,--alphabet 62,--mutation-rate 0.10
0.06257,0,6,30,15,--text-len 100000,--pattern-len 16,--alphabet 62,--mutation-rate 0.15
0.078905,0,6,30,20,--text-len 100000,--pattern-len 16,--alphabet 62,--mutation-rate 0.20
0.077844,0,6,30,25,--text-len 100000,--pattern-len 16,--alphabet 62,--mutation-rate 0.25
0.079104,0,6,30,30,--text-len 100000,--pattern-len 16,--alphabet 62,--mutation-rate 0.30
0.060942,0,6,30,35,--text-len 100000,--pattern-len 16,--alphabet 62,--mutation-rate 0.35
0.062147,0,6,30,40,--text-len 100000,--pattern-len 16,--alphabet 62,--mutation-rate 0.40
0.061667,0,6,30,45,--text-len 100000,--pattern-len 16,--alphabet 62,--mutation-rate 0.45
0.061819,0,6,30,50,--text-len 100000,--pattern-len 16,--alphabet 62,--mutation-rate 0.50
0.062554,0,9,0,0,--text-len 100000,--pattern-len 22,--alphabet 2,--mutation-rate 0.00
0.077862,0,9,0,5,--text-len 100000,--pattern-len 22,--alphabet 2,--mutation-rate 0.05
0.062189,0,9,0,10,--text-len 100000,--pattern-len 22,--alphabet 2,--mutation-rate 0.10
0.062392,0,9,0,15,--text-len 100000,--pattern-len 22,--alphabet 2,--mutation-rate 0.15
0.062575,0,9,0,20,--text-len 100000,--pattern-len 22,--alphabet 2,--mutation-rate 0.20
0.061819,0,9,0,25,--text-len 100000,--pattern-len 22,--alphabet 2,--mutation-rate 0.25
0.062675,0,9,0,30,--text-len 100000,--pattern-len 22,--alphabet 2,--mutation-rate 0.30
0.078603,0,9,0,35,--text-len 100000,--pattern-len 22,--alphabet 2,--mutation-rate 0.35
0.077968,0,9,0,40,--text-len 100000,--pattern-len 22,--alphabet 2,--mutation-rate 0.40
0.078555,0,9,0,45,--text-len 100000,--pattern-len 22,--alphabet 2,--mutation-rate 0.45
0.077356,0,9,0,50,--text-len 100000,--pattern-len 22,--alphabet 2,--mutation-rate 0.50
0.061066,0,9,3,0,--text-len 100000,--pattern-len 22,--alphabet 8,--mutation-rate 0.00
0.063881,0,9,3,5,--text-len 100000,--pattern-len 22,--alphabet 8,--mutation-rate 0.05
0.079281,0,9,3,10,--text-len 100000,--pattern-len 22,--alphabet 8,--mutation-rate 0.10
0.062523,0,9,3,15,--text-len 100000,--pattern-len 22,--alphabet 8,--mutation-rate 0.15
0.06297,0,9,3,20,--text-len 100000,--pattern-len 22,--alphabet 8,--mutation-rate 0.20
0.063116,0,9,3,25,--text-len 100000,--pattern-len 22,--alphabet 8,--mutation-rate 0.25
0.062707,0,9,3,30,--text-len 100000,--pattern-len 22,--alphabet 8,--mutation-rate 0.30
0.063039,0,9,3,35,--text-len 100000,--pattern-len 22,--alphabet 8,--mutation-rate 0.35
0.06325,0,9,3,40,--text-len 100000,--pattern-len 22,--alphabet 8,--mutation-rate 0.40
0.062211,0,9,3,45,--text-len 100000,--pattern-len 22,--alphabet 8,--mutation-rate 0.45
0.062418,0,9,3,50,--text-len 100000,--pattern-len 22,--alphabet 8,--mutation-rate 0.50
0.064288,0,9,6,0,--text-len 100000,--pattern-len 22,--alphabet 14,--mutation-rate 0.00
0.080812,0,9,6,5,--text-len 100000,--pattern-len 22,--alphabet 14,--mutation-rate 0.05
0.09161,0,9,6,10,--text-len 100000,--pattern-len 22,--alphabet 14,--mutation-rate 0.10
0.078782,0,9,6,15,--text-len 100000,--pattern-len 22,--alphabet 14,--mutation-rate 0.15
0.079094,0,9,6,20,--text-len 100000,--pattern-len 22,--alphabet 14,--mutation-rate 0.20
0.093826,0,9,6,25,--text-len 100000,--pattern-len 22,--alphabet 14,--mutation-rate 0.25
0.077101,0,9,6,30,--text-len 100000,--pattern-len 22,--alphabet 14,--mutation-rate 0.30
0.077648,0,9,6,35,--text-len 100000,--pattern-len 22,--alphabet 14,--mutation-rate 0.35
0.079187,0,9,6,40,--text-len 100000,--pattern-len 22,--alphabet 14,--mutation-rate 0.40
0.062332,0,9,6,45,--text-len 100000,--pattern-len 22,--alphabet 14,--mutation-rate 0.45
0.063221,0,9,6,50,--text-len 100000,--pattern-len 22,--alphabet 14,--mutation-rate 0.50
0.06344,0,9,9,0,--text-len 100000,--pattern-len 22,--alphabet 20,--mutation-rate 0.00
0.062129,0,9,9,5,--text-len 100000,--pattern-len 22,--alphabet 20,--mutation-rate 0.05
0.063151,0,9,9,10,--text-len 100000,--pattern-len 22,--alphabet 20,--mutation-rate 0.10
0.062903,0,9,9,15,--text-len 100000,--pattern-len 22,--alphabet 20,--mutation-rate 0.15
0.063964,0,9,9,20,--text-len 100000,--pattern-len 22,--alphabet 20,--mutation-rate 0.20
0.078371,0,9,9,25,--text-len 100000,--pattern-len 22,--alphabet 20,--mutation-rate 0.25
0.062219,0,9,9,30,--text-len 100000,--pattern-len 22,--alphabet 20,--mutation-rate 0.30
0.062814,0,9,9,35,--text-len 100000,--pattern-len 22,--alphabet 20,--mutation-rate 0.35
0.062153,0,9,9,40,--text-len 100000,--pattern-len 22,--alphabet 20,--mutation-rate 0.40
0.061949,0,9,9,45,--text-len 100000,--pattern-len 22,--alphabet 20,--mutation-rate 0.45
0.062304,0,9,9,50,--text-len 100000,--pattern-len 22,--alphabet 20,--mutation-rate 0.50
0.063083,0,9,12,0,--text-len 100000,--pattern-len 22,--alphabet 26,--mutation-rate 0.00
0.063311,0,9,12,5,--text-len 100000,--pattern-len 22,--alphabet 26,--mutation-rate 0.05
0.062241,0,9,12,10,--text-len 100000,--pattern-len 22,--alphabet 26,--mutation-rate 0.10
0.062036,0,9,12,15,--text-len 100000,--pattern-len 22,--alphabet 26,--mutation-rate 0.15
0.062558,0,9,12,20,--text-len 100000,--pattern-len 22,--alphabet 26,--mutation-rate 0.20
0.063624,0,9,12,25,--text-len 100000,--pattern-len 22,--alphabet 26,--mutation-rate 0.25
0.061691,0,9,12,30,--text-len 100000,--pattern-len 22,--alphabet 26,--mutation-rate 0.30
0.061779,0,9,12,35,--text-len 100000,--pattern-len 22,--alphabet 26,--mutation-rate 0.35
0.062418,0,9,12,40,--text-len 100000,--pattern-len 22,--alphabet 26,--mutation-rate 0.40
0.062638,0,9,12,45,--text-len 100000,--pattern-len 22,--alphabet 26,--mutation-rate 0.45
0.078529,0,9,12,50,--text-len 100000,--pattern-len 22,--alphabet 26,--mutation-rate 0.50
0.061406,0,9,15,0,--text-len 100000,--pattern-len 22,--alphabet 32,--mutation-rate 0.00
0.062592,0,9,15,5,--text-len 100000,--pattern-len 22,--alphabet 32,--mutation-rate 0.05
0.063231,0,9,15,10,--text-len 100000,--pattern-len 22,--alphabet 32,--mutation-rate 0.10
0.063844,0,9,15,15,--text-len 100000,--pattern-len 22,--alphabet 32,--mutation-rate 0.15
0.061502,0,9,15,20,--text-len 100000,--pattern-len 22,--alphabet 32,--mutation-rate 0.20
0.063228,0,9,15,25,--text-len 100000,--pattern-len 22,--alphabet 32,--mutation-rate 0.25
0.062467,0,9,15,30,--text-len 100000,--pattern-len 22,--alphabet 32,--mutation-rate 0.30
0.062405,0,9,15,35,--text-len 100000,--pattern-len 22,--alphabet 32,--mutation-rate 0.35
0.062508,0,9,15,40,--text-len 100000,--pattern-len 22,--alphabet 32,--mutation-rate 0.40
0.064006,0,9,15,45,--text-len 100000,--pattern-len 22,--alphabet 32,--mutation-rate 0.45
0.062652,0,9,15,50,--text-len 100000,--pattern-len 22,--alphabet 32,--mutation-rate 0.50
0.077259,0,9,18,0,--text-len 100000,--pattern-len 22,--alphabet 38,--mutation-rate 0.00
0.063017,0,9,18,5,--text-len 100000,--pattern-len 22,--alphabet 38,--mutation-rate 0.05
0.062076,0,9,18,10,--text-len 100000,--pattern-len 22,--alphabet 38,--mutation-rate 0.10
0.062321,0,9,18,15,--text-len 100000,--pattern-len 22,--alphabet 38,--mutation-rate 0.15
0.062484,0,9,18,20,--text-len 100000,--pattern-len 22,--alphabet 38,--mutation-rate 0.20
0.061591,0,9,18,25,--text-len 100000,--pattern-len 22,--alphabet 38,--mutation-rate 0.25
0.062401,0,9,18,30,--text-len 100000,--pattern-len 22,--alphabet 38,--mutation-rate 0.30
0.062109,0,9,18,35,--text-len 100000,--pattern-len 22,--alphabet 38,--mutation-rate 0.35
0.061335,0,9,18,40,--text-len 100000,--pattern-len 22,--alphabet 38,--mutation-rate 0.40
0.064062,0,9,18,45,--text-len 100000,--pattern-len 22,--alphabet 38,--mutation-rate 0.45
0.078905,0,9,18,50,--text-len 100000,--pattern-len 22,--alphabet 38,--mutation-rate 0.50
0.076671,0,9,21,0,--text-len 100000,--pattern-len 22,--alphabet 44,--mutation-rate 0.00
0.078193,0,9,21,5,--text-len 100000,--pattern-len 22,--alphabet 44,--mutation-rate 0.05
0.062769,0,9,21,10,--text-len 100000,--pattern-len 22,--alphabet 44,--mutation-rate 0.10
0.063011,0,9,21,15,--text-len 100000,--pattern-len 22,--alphabet 44,--mutation-rate 0.15
0.064605,0,9,21,20,--text-len 100000,--pattern-len 22,--alphabet 44,--mutation-rate 0.20
0.077793,0,9,21,25,--text-len 100000,--pattern-len 22,--alphabet 44,--mutation-rate 0.25
0.062445,0,9,21,30,--text-len 100000,--pattern-len 22,--alphabet 44,--mutation-rate 0.30
0.062557,0,9,21,35,--text-len 100000,--pattern-len 22,--alphabet 44,--mutation-rate 0.35
0.080414,0,9,21,40,--text-len 100000,--pattern-len 22,--alphabet 44,--mutation-rate 0.40
0.077296,0,9,21,45,--text-len 100000,--pattern-len 22,--alphabet 44,--mutation-rate 0.45
0.062122,0,9,21,50,--text-len 100000,--pattern-len 22,--alphabet 44,--mutation-rate 0.50
0.078432,0,9,24,0,--text-len 100000,--pattern-len 22,--alphabet 50,--mutation-rate 0.00
0.062087,0,9,24,5,--text-len 100000,--pattern-len 22,--alphabet 50,--mutation-rate 0.05
0.062675,0,9,24,10,--text-len 100000,--pattern-len 22,--alphabet 50,--mutation-rate 0.10
0.061674,0,9,24,15,--text-len 100000,--pattern-len 22,--alphabet 50,--mutation-rate 0.15
0.063228,0,9,24,20,--text-len 100000,--pattern-len 22,--alphabet 50,--mutation-rate 0.20
0.061772,0,9,24,25,--text-len 100000,--pattern-len 22,--alphabet 50,--mutation-rate 0.25
0.062796,0,9,24,30,--text-len 100000,--pattern-len 22,--alphabet 50,--mutation-rate 0.30
0.06102,0,9,24,35,--text-len 100000,--pattern-len 22,--alphabet 50,--mutation-rate 0.35
0.063503,0,9,24,40,--text-len 100000,--pattern-len 22,--alphabet 50,--mutation-rate 0.40
0.078236,0,9,24,45,--text-len 100000,--pattern-len 22,--alphabet 50,--mutation-rate 0.45
0.077676,0,9,24,50,--text-len 100000,--pattern-len 22,--alphabet 50,--mutation-rate 0.50
0.077864,0,9,27,0,--text-len 100000,--pattern-len 22,--alphabet 56,--mutation-rate 0.00
0.078055,0,9,27,5,--text-len 100000,--pattern-len 22,--alphabet 56,--mutation-rate 0.05
0.079193,0,9,27,10,--text-len 100000,--pattern-len 22,--alphabet 56,--mutation-rate 0.10
0.077431,0,9,27,15,--text-len 100000,--pattern-len 22,--alphabet 56,--mutation-rate 0.15
0.063127,0,9,27,20,--text-len 100000,--pattern-len 22,--alphabet 56,--mutation-rate 0.20
0.078727,0,9,27,25,--text-len 100000,--pattern-len 22,--alphabet 56,--mutation-rate 0.25
0.061925,0,9,27,30,--text-len 100000,--pattern-len 22,--alphabet 56,--mutation-rate 0.30
0.078199,0,9,27,35,--text-len 100000,--pattern-len 22,--alphabet 56,--mutation-rate 0.35
0.063665,0,9,27,40,--text-len 100000,--pattern-len 22,--alphabet 56,--mutation-rate 0.40
0.062563,0,9,27,45,--text-len 100000,--pattern-len 22,--alphabet 56,--mutation-rate 0.45
0.079052,0,9,27,50,--text-len 100000,--pattern-len 22,--alphabet 56,--mutation-rate 0.50
0.063197,0,9,30,0,--text-len 100000,--pattern-len 22,--alphabet 62,--mutation-rate 0.00
0.06276,0,9,30,5,--text-len 100000,--pattern-len 22,--alphabet 62,--mutation-rate 0.05
0.06321,0,9,30,10,--text-len 100000,--pattern-len 22,--alphabet 62,--mutation-rate 0.10
0.063044,0,9,30,15,--text-len 100000,--pattern-len 22,--alphabet 62,--mutation-rate 0.15
0.062528,0,9,30,20,--text-len 100000,--pattern-len 22,--alphabet 62,--mutation-rate 0.20
0.06351,0,9,30,25,--text-len 100000,--pattern-len 22,--alphabet 62,--mutation-rate 0.25
0.062507,0,9,30,30,--text-len 100000,--pattern-len 22,--alphabet 62,--mutation-rate 0.30
0.063013,0,9,30,35,--text-len 100000,--pattern-len 22,--alphabet 62,--mutation-rate 0.35
0.063605,0,9,30,40,--text-len 100000,--pattern-len 22,--alphabet 62,--mutation-rate 0.40
0.062307,0,9,30,45,--text-len 100000,--pattern-len 22,--alphabet 62,--mutation-rate 0.45
0.062247,0,9,30,50,--text-len 100000,--pattern-len 22,--alphabet 62,--mutation-rate 0.50
0.061022,0,12,0,0,--text-len 100000,--pattern-len 28,--alphabet 2,--mutation-rate 0.00
0.061749,0,12,0,5,--text-len 100000,--pattern-len 28,--alphabet 2,--mutation-rate 0.05
0.062752,0,12,0,10,--text-len 100000,--pattern-len 28,--alphabet 2,--mutation-rate 0.10
0.06328,0,12,0,15,--text-len 100000,--pattern-len 28,--alphabet 2,--mutation-rate 0.15
0.061562,0,12,0,20,--text-len 100000,--pattern-len 28,--alphabet 2,--mutation-rate 0.20
0.062927,0,12,0,25,--text-len 100000,--pattern-len 28,--alphabet 2,--mutation-rate 0.25
0.062516,0,12,0,30,--text-len 100000,--pattern-len 28,--alphabet 2,--mutation-rate 0.30
0.062355,0,12,0,35,--text-len 100000,--pattern-len 28,--alphabet 2,--mutation-rate 0.35
0.06217,0,12,0,40,--text-len 100000,--pattern-len 28,--alphabet 2,--mutation-rate 0.40
0.063797,0,12,0,45,--text-len 100000,--pattern-len 28,--alphabet 2,--mutation-rate 0.45
0.062662,0,12,0,50,--text-len 100000,--pattern-len 28,--alphabet 2,--mutation-rate 0.50
0.061433,0,12,3,0,--text-len 100000,--pattern-len 28,--alphabet 8,--mutation-rate 0.00
0.062303,0,12,3,5,--text-len 100000,--pattern-len 28,--alphabet 8,--mutation-rate 0.05
0.063454,0,12,3,10,--text-len 100000,--pattern-len 28,--alphabet 8,--mutation-rate 0.10
0.062784,0,12,3,15,--text-len 100000,--pattern-len 28,--alphabet 8,--mutation-rate 0.15
0.062612,0,12,3,20,--text-len 100000,--pattern-len 28,--alphabet 8,--mutation-rate 0.20
0.063676,0,12,3,25,--text-len 100000,--pattern-len 28,--alphabet 8,--mutation-rate 0.25
0.062455,0,12,3,30,--text-len 100000,--pattern-len 28,--alphabet 8,--mutation-rate 0.30
0.075938,0,12,3,35,--text-len 100000,--pattern-len 28,--alphabet 8,--mutation-rate 0.35
0.063687,0,12,3,40,--text-len 100000,--pattern-len 28,--alphabet 8,--mutation-rate 0.40
0.061845,0,12,3,45,--text-len 100000,--pattern-len 28,--alphabet 8,--mutation-rate 0.45
0.07962,0,12,3,50,--text-len 100000,--pattern-len 28,--alphabet 8,--mutation-rate 0.50
0.077237,0,12,6,0,--text-len 100000,--pattern-len 28,--alphabet 14,--mutation-rate 0.00
0.062833,0,12,6,5,--text-len 100000,--pattern-len 28,--alphabet 14,--mutation-rate 0.05
0.062285,0,12,6,10,--text-len 100000,--pattern-len 28,--alphabet 14,--mutation-rate 0.10
0.062896,0,12,6,15,--text-len 100000,--pattern-len 28,--alphabet 14,--mutation-rate 0.15
0.062758,0,12,6,20,--text-len 100000,--pattern-len 28,--alphabet 14,--mutation-rate 0.20
