time,var_1_int,var_2_int,var_3_int,var_4_int,var_5_int,var_1_value,var_2_value,var_3_value,var_4_value,var_5_value
0.063855,0,9900,398,398,0,--vertices 100,--edges 10400,--source 398,--target 398,--seed 1
0.078863,0,9900,398,398,199999,--vertices 100,--edges 10400,--source 398,--target 398,--seed 200000
0.078824,0,9900,398,398,399998,--vertices 100,--edges 10400,--source 398,--target 398,--seed 399999
0.063056,0,9900,398,398,599997,--vertices 100,--edges 10400,--source 398,--target 398,--seed 599998
0.063833,0,9900,398,398,799996,--vertices 100,--edges 10400,--source 398,--target 398,--seed 799997
0.062952,0,9900,398,398,999995,--vertices 100,--edges 10400,--source 398,--target 398,--seed 999996
0.063844,0,9900,398,597,0,--vertices 100,--edges 10400,--source 398,--target 597,--seed 1
0.077011,0,9900,398,597,199999,--vertices 100,--edges 10400,--source 398,--target 597,--seed 200000
0.063995,0,9900,398,597,399998,--vertices 100,--edges 10400,--source 398,--target 597,--seed 399999
0.062886,0,9900,398,597,599997,--vertices 100,--edges 10400,--source 398,--target 597,--seed 599998
0.063884,0,9900,398,597,799996,--vertices 100,--edges 10400,--source 398,--target 597,--seed 799997
0.063009,0,9900,398,597,999995,--vertices 100,--edges 10400,--source 398,--target 597,--seed 999996
0.063783,0,9900,398,796,0,--vertices 100,--edges 10400,--source 398,--target 796,--seed 1
0.062643,0,9900,398,796,199999,--vertices 100,--edges 10400,--source 398,--target 796,--seed 200000
0.06288,0,9900,398,796,399998,--vertices 100,--edges 10400,--source 398,--target 796,--seed 399999
0.063845,0,9900,398,796,599997,--vertices 100,--edges 10400,--source 398,--target 796,--seed 599998
0.062937,0,9900,398,796,799996,--vertices 100,--edges 10400,--source 398,--target 796,--seed 799997
0.062418,0,9900,398,796,999995,--vertices 100,--edges 10400,--source 398,--target 796,--seed 999996
0.063946,0,9900,398,995,0,--vertices 100,--edges 10400,--source 398,--target 995,--seed 1
0.061943,0,9900,398,995,199999,--vertices 100,--edges 10400,--source 398,--target 995,--seed 200000
0.06399,0,9900,398,995,399998,--vertices 100,--edges 10400,--source 398,--target 995,--seed 399999
0.063346,0,9900,398,995,599997,--vertices 100,--edges 10400,--source 398,--target 995,--seed 599998
0.064065,0,9900,398,995,799996,--vertices 100,--edges 10400,--source 398,--target 995,--seed 799997
0.061967,0,9900,398,995,999995,--vertices 100,--edges 10400,--source 398,--target 995,--seed 999996
0.063922,0,9900,597,0,0,--vertices 100,--edges 10400,--source 597,--target 0,--seed 1
0.062864,0,9900,597,0,199999,--vertices 100,--edges 10400,--source 597,--target 0,--seed 200000
0.062965,0,9900,597,0,399998,--vertices 100,--edges 10400,--source 597,--target 0,--seed 399999
0.062928,0,9900,597,0,599997,--vertices 100,--edges 10400,--source 597,--target 0,--seed 599998
0.062943,0,9900,597,0,799996,--vertices 100,--edges 10400,--source 597,--target 0,--seed 799997
0.062884,0,9900,597,0,999995,--vertices 100,--edges 10400,--source 597,--target 0,--seed 999996
0.063359,0,9900,597,199,0,--vertices 100,--edges 10400,--source 597,--target 199,--seed 1
0.078068,0,9900,597,199,199999,--vertices 100,--edges 10400,--source 597,--target 199,--seed 200000
0.064022,0,9900,597,199,399998,--vertices 100,--edges 10400,--source 597,--target 199,--seed 399999
0.063131,0,9900,597,199,599997,--vertices 100,--edges 10400,--source 597,--target 199,--seed 599998
0.063862,0,9900,597,199,799996,--vertices 100,--edges 10400,--source 597,--target 199,--seed 799997
0.062829,0,9900,597,199,999995,--vertices 100,--edges 10400,--source 597,--target 199,--seed 999996
0.062989,0,9900,597,398,0,--vertices 100,--edges 10400,--source 597,--target 398,--seed 1
0.078973,0,9900,597,398,199999,--vertices 100,--edges 10400,--source 597,--target 398,--seed 200000
0.062273,0,9900,597,398,399998,--vertices 100,--edges 10400,--source 597,--target 398,--seed 399999
0.062252,0,9900,597,398,599997,--vertices 100,--edges 10400,--source 597,--target 398,--seed 599998
0.063564,0,9900,597,398,799996,--vertices 100,--edges 10400,--source 597,--target 398,--seed 799997
0.062907,0,9900,597,398,999995,--vertices 100,--edges 10400,--source 597,--target 398,--seed 999996
0.062895,0,9900,597,597,0,--vertices 100,--edges 10400,--source 597,--target 597,--seed 1
0.062908,0,9900,597,597,199999,--vertices 100,--edges 10400,--source 597,--target 597,--seed 200000
0.063315,0,9900,597,597,399998,--vertices 100,--edges 10400,--source 597,--target 597,--seed 399999
0.063238,0,9900,597,597,599997,--vertices 100,--edges 10400,--source 597,--target 597,--seed 599998
0.063252,0,9900,597,597,799996,--vertices 100,--edges 10400,--source 597,--target 597,--seed 799997
0.079133,0,9900,597,597,999995,--vertices 100,--edges 10400,--source 597,--target 597,--seed 999996
0.064256,0,9900,597,796,0,--vertices 100,--edges 10400,--source 597,--target 796,--seed 1
0.063645,0,9900,597,796,199999,--vertices 100,--edges 10400,--source 597,--target 796,--seed 200000
0.062932,0,9900,597,796,399998,--vertices 100,--edges 10400,--source 597,--target 796,--seed 399999
0.063941,0,9900,597,796,599997,--vertices 100,--edges 10400,--source 597,--target 796,--seed 599998
0.063045,0,9900,597,796,799996,--vertices 100,--edges 10400,--source 597,--target 796,--seed 799997
0.06275,0,9900,597,796,999995,--vertices 100,--edges 10400,--source 597,--target 796,--seed 999996
0.062557,0,9900,597,995,0,--vertices 100,--edges 10400,--source 597,--target 995,--seed 1
0.063754,0,9900,597,995,199999,--vertices 100,--edges 10400,--source 597,--target 995,--seed 200000
0.062036,0,9900,597,995,399998,--vertices 100,--edges 10400,--source 597,--target 995,--seed 399999
0.063086,0,9900,597,995,599997,--vertices 100,--edges 10400,--source 597,--target 995,--seed 599998
0.063098,0,9900,597,995,799996,--vertices 100,--edges 10400,--source 597,--target 995,--seed 799997
0.062808,0,9900,597,995,999995,--vertices 100,--edges 10400,--source 597,--target 995,--seed 999996
0.06198,0,9900,796,0,0,--vertices 100,--edges 10400,--source 796,--target 0,--seed 1
0.063944,0,9900,796,0,199999,--vertices 100,--edges 10400,--source 796,--target 0,--seed 200000
0.062805,0,9900,796,0,399998,--vertices 100,--edges 10400,--source 796,--target 0,--seed 399999
0.078671,0,9900,796,0,599997,--vertices 100,--edges 10400,--source 796,--target 0,--seed 599998
0.062779,0,9900,796,0,799996,--vertices 100,--edges 10400,--source 796,--target 0,--seed 799997
0.064091,0,9900,796,0,999995,--vertices 100,--edges 10400,--source 796,--target 0,--seed 999996
0.063983,0,9900,796,199,0,--vertices 100,--edges 10400,--source 796,--target 199,--seed 1
0.064056,0,9900,796,199,199999,--vertices 100,--edges 10400,--source 796,--target 199,--seed 200000
0.063227,0,9900,796,199,399998,--vertices 100,--edges 10400,--source 796,--target 199,--seed 399999
0.063275,0,9900,796,199,599997,--vertices 100,--edges 10400,--source 796,--target 199,--seed 599998
0.062632,0,9900,796,199,799996,--vertices 100,--edges 10400,--source 796,--target 199,--seed 799997
0.062949,0,9900,796,199,999995,--vertices 100,--edges 10400,--source 796,--target 199,--seed 999996
0.062953,0,9900,796,398,0,--vertices 100,--edges 10400,--source 796,--target 398,--seed 1
0.061878,0,9900,796,398,199999,--vertices 100,--edges 10400,--source 796,--target 398,--seed 200000
0.063524,0,9900,796,398,399998,--vertices 100,--edges 10400,--source 796,--target 398,--seed 399999
0.063878,0,9900,796,398,599997,--vertices 100,--edges 10400,--source 796,--target 398,--seed 599998
0.063697,0,9900,796,398,799996,--vertices 100,--edges 10400,--source 796,--target 398,--seed 799997
0.062483,0,9900,796,398,999995,--vertices 100,--edges 10400,--source 796,--target 398,--seed 999996
0.063376,0,9900,796,597,0,--vertices 100,--edges 10400,--source 796,--target 597,--seed 1
0.063962,0,9900,796,597,199999,--vertices 100,--edges 10400,--source 796,--target 597,--seed 200000
0.064079,0,9900,796,597,399998,--vertices 100,--edges 10400,--source 796,--target 597,--seed 399999
0.079029,0,9900,796,597,599997,--vertices 100,--edges 10400,--source 796,--target 597,--seed 599998
0.063994,0,9900,796,597,799996,--vertices 100,--edges 10400,--source 796,--target 597,--seed 799997
0.063868,0,9900,796,597,999995,--vertices 100,--edges 10400,--source 796,--target 597,--seed 999996
0.078978,0,9900,796,796,0,--vertices 100,--edges 10400,--source 796,--target 796,--seed 1
0.079879,0,9900,796,796,199999,--vertices 100,--edges 10400,--source 796,--target 796,--seed 200000
0.062658,0,9900,796,796,399998,--vertices 100,--edges 10400,--source 796,--target 796,--seed 399999
0.063933,0,9900,796,796,599997,--vertices 100,--edges 10400,--source 796,--target 796,--seed 599998
0.061768,0,9900,796,796,799996,--vertices 100,--edges 10400,--source 796,--target 796,--seed 799997
0.064039,0,9900,796,796,999995,--vertices 100,--edges 10400,--source 796,--target 796,--seed 999996
0.062819,0,9900,796,995,0,--vertices 100,--edges 10400,--source 796,--target 995,--seed 1
0.063147,0,9900,796,995,199999,--vertices 100,--edges 10400,--source 796,--target 995,--seed 200000
0.06196,0,9900,796,995,399998,--vertices 100,--edges 10400,--source 796,--target 995,--seed 399999
0.063016,0,9900,796,995,599997,--vertices 100,--edges 10400,--source 796,--target 995,--seed 599998
0.062856,0,9900,796,995,799996,--vertices 100,--edges 10400,--source 796,--target 995,--seed 799997
0.077986,0,9900,796,995,999995,--vertices 100,--edges 10400,--source 796,--target 995,--seed 999996
0.062993,0,9900,995,0,0,--vertices 100,--edges 10400,--source 995,--target 0,--seed 1
0.063843,0,9900,995,0,199999,--vertices 100,--edges 10400,--source 995,--target 0,--seed 200000
0.061915,0,9900,995,0,399998,--vertices 100,--edges 10400,--source 995,--target 0,--seed 399999
0.06294,0,9900,995,0,599997,--vertices 100,--edges 10400,--source 995,--target 0,--seed 599998
0.064026,0,9900,995,0,799996,--vertices 100,--edges 10400,--source 995,--target 0,--seed 799997
0.063967,0,9900,995,0,999995,--vertices 100,--edges 10400,--source 995,--target 0,--seed 999996
0.062925,0,9900,995,199,0,--vertices 100,--edges 10400,--source 995,--target 199,--seed 1
0.063943,0,9900,995,199,199999,--vertices 100,--edges 10400,--source 995,--target 199,--seed 200000
0.078792,0,9900,995,199,399998,--vertices 100,--edges 10400,--source 995,--target 199,--seed 399999
0.064162,0,9900,995,199,599997,--vertices 100,--edges 10400,--source 995,--target 199,--seed 599998
0.062321,0,9900,995,199,799996,--vertices 100,--edges 10400,--source 995,--target 199,--seed 799997
0.06218,0,9900,995,199,999995,--vertices 100,--edges 10400,--source 995,--target 199,--seed 999996
0.063103,0,9900,995,398,0,--vertices 100,--edges 10400,--source 995,--target 398,--seed 1
0.064073,0,9900,995,398,199999,--vertices 100,--edges 10400,--source 995,--target 398,--seed 200000
0.06297,0,9900,995,398,399998,--vertices 100,--edges 10400,--source 995,--target 398,--seed 399999
0.062198,0,9900,995,398,599997,--vertices 100,--edges 10400,--source 995,--target 398,--seed 599998
0.063274,0,9900,995,398,799996,--vertices 100,--edges 10400,--source 995,--target 398,--seed 799997
0.06398,0,9900,995,398,999995,--vertices 100,--edges 10400,--source 995,--target 398,--seed 999996
0.063316,0,9900,995,597,0,--vertices 100,--edges 10400,--source 995,--target 597,--seed 1
0.077895,0,9900,995,597,199999,--vertices 100,--edges 10400,--source 995,--target 597,--seed 200000
0.063869,0,9900,995,597,399998,--vertices 100,--edges 10400,--source 995,--target 597,--seed 399999
0.063043,0,9900,995,597,599997,--vertices 100,--edges 10400,--source 995,--target 597,--seed 599998
0.063887,0,9900,995,597,799996,--vertices 100,--edges 10400,--source 995,--target 597,--seed 799997
0.06292,0,9900,995,597,999995,--vertices 100,--edges 10400,--source 995,--target 597,--seed 999996
0.078923,0,9900,995,796,0,--vertices 100,--edges 10400,--source 995,--target 796,--seed 1
0.078978,0,9900,995,796,199999,--vertices 100,--edges 10400,--source 995,--target 796,--seed 200000
0.063049,0,9900,995,796,399998,--vertices 100,--edges 10400,--source 995,--target 796,--seed 399999
0.063855,0,9900,995,796,599997,--vertices 100,--edges 10400,--source 995,--target 796,--seed 599998
0.063848,0,9900,995,796,799996,--vertices 100,--edges 10400,--source 995,--target 796,--seed 799997
0.063979,0,9900,995,796,999995,--vertices 100,--edges 10400,--source 995,--target 796,--seed 999996
0.06392,0,9900,995,995,0,--vertices 100,--edges 10400,--source 995,--target 995,--seed 1
0.062984,0,9900,995,995,199999,--vertices 100,--edges 10400,--source 995,--target 995,--seed 200000
0.06271,0,9900,995,995,399998,--vertices 100,--edges 10400,--source 995,--target 995,--seed 399999
0.062468,0,9900,995,995,599997,--vertices 100,--edges 10400,--source 995,--target 995,--seed 599998
0.064053,0,9900,995,995,799996,--vertices 100,--edges 10400,--source 995,--target 995,--seed 799997
0.063398,0,9900,995,995,999995,--vertices 100,--edges 10400,--source 995,--target 995,--seed 999996
0.079062,0,19800,0,0,0,--vertices 100,--edges 20300,--source 0,--target 0,--seed 1
0.06236,0,19800,0,0,199999,--vertices 100,--edges 20300,--source 0,--target 0,--seed 200000
0.06296,0,19800,0,0,399998,--vertices 100,--edges 20300,--source 0,--target 0,--seed 399999
0.062509,0,19800,0,0,599997,--vertices 100,--edges 20300,--source 0,--target 0,--seed 599998
0.0636,0,19800,0,0,799996,--vertices 100,--edges 20300,--source 0,--target 0,--seed 799997
0.062898,0,19800,0,0,999995,--vertices 100,--edges 20300,--source 0,--target 0,--seed 999996
0.063933,0,19800,0,199,0,--vertices 100,--edges 20300,--source 0,--target 199,--seed 1
0.06288,0,19800,0,199,199999,--vertices 100,--edges 20300,--source 0,--target 199,--seed 200000
0.062279,0,19800,0,199,399998,--vertices 100,--edges 20300,--source 0,--target 199,--seed 399999
0.064037,0,19800,0,199,599997,--vertices 100,--edges 20300,--source 0,--target 199,--seed 599998
0.062261,0,19800,0,199,799996,--vertices 100,--edges 20300,--source 0,--target 199,--seed 799997
0.063082,0,19800,0,199,999995,--vertices 100,--edges 20300,--source 0,--target 199,--seed 999996
0.063771,0,19800,0,398,0,--vertices 100,--edges 20300,--source 0,--target 398,--seed 1
0.064073,0,19800,0,398,199999,--vertices 100,--edges 20300,--source 0,--target 398,--seed 200000
0.062793,0,19800,0,398,399998,--vertices 100,--edges 20300,--source 0,--target 398,--seed 399999
0.063093,0,19800,0,398,599997,--vertices 100,--edges 20300,--source 0,--target 398,--seed 599998
0.063834,0,19800,0,398,799996,--vertices 100,--edges 20300,--source 0,--target 398,--seed 799997
0.063583,0,19800,0,398,999995,--vertices 100,--edges 20300,--source 0,--target 398,--seed 999996
0.063054,0,19800,0,597,0,--vertices 100,--edges 20300,--source 0,--target 597,--seed 1
0.063928,0,19800,0,597,199999,--vertices 100,--edges 20300,--source 0,--target 597,--seed 200000
0.062927,0,19800,0,597,399998,--vertices 100,--edges 20300,--source 0,--target 597,--seed 399999
0.063495,0,19800,0,597,599997,--vertices 100,--edges 20300,--source 0,--target 597,--seed 599998
0.062514,0,19800,0,597,799996,--vertices 100,--edges 20300,--source 0,--target 597,--seed 799997
0.06361,0,19800,0,597,999995,--vertices 100,--edges 20300,--source 0,--target 597,--seed 999996
0.064091,0,19800,0,796,0,--vertices 100,--edges 20300,--source 0,--target 796,--seed 1
0.061772,0,19800,0,796,199999,--vertices 100,--edges 20300,--source 0,--target 796,--seed 200000
0.063966,0,19800,0,796,399998,--vertices 100,--edges 20300,--source 0,--target 796,--seed 399999
0.064087,0,19800,0,796,599997,--vertices 100,--edges 20300,--source 0,--target 796,--seed 599998
0.063915,0,19800,0,796,799996,--vertices 100,--edges 20300,--source 0,--target 796,--seed 799997
0.06193,0,19800,0,796,999995,--vertices 100,--edges 20300,--source 0,--target 796,--seed 999996
0.063448,0,19800,0,995,0,--vertices 100,--edges 20300,--source 0,--target 995,--seed 1
0.062891,0,19800,0,995,199999,--vertices 100,--edges 20300,--source 0,--target 995,--seed 200000
0.063885,0,19800,0,995,399998,--vertices 100,--edges 20300,--source 0,--target 995,--seed 399999
0.062939,0,19800,0,995,599997,--vertices 100,--edges 20300,--source 0,--target 995,--seed 599998
0.063909,0,19800,0,995,799996,--vertices 100,--edges 20300,--source 0,--target 995,--seed 799997
0.062518,0,19800,0,995,999995,--vertices 100,--edges 20300,--source 0,--target 995,--seed 999996
0.062676,0,19800,199,0,0,--vertices 100,--edges 20300,--source 199,--target 0,--seed 1
0.06337,0,19800,199,0,199999,--vertices 100,--edges 20300,--source 199,--target 0,--seed 200000
0.063626,0,19800,199,0,399998,--vertices 100,--edges 20300,--source 199,--target 0,--seed 399999
0.06401,0,19800,199,0,599997,--vertices 100,--edges 20300,--source 199,--target 0,--seed 599998
0.078317,0,19800,199,0,799996,--vertices 100,--edges 20300,--source 199,--target 0,--seed 799997
0.064145,0,19800,199,0,999995,--vertices 100,--edges 20300,--source 199,--target 0,--seed 999996
0.062857,0,19800,199,199,0,--vertices 100,--edges 20300,--source 199,--target 199,--seed 1
0.063961,0,19800,199,199,199999,--vertices 100,--edges 20300,--source 199,--target 199,--seed 200000
